"id","species_id","name","species","breed","age","gender","weight","status","found","admitted","released","image_url","url"
44153,"0247/14",Kasandra,cat,Europejska,"18 lat",samica,"2 kg",wydane adopcja,SM z ul Krasińskiego,"2014-10-29","2014-05-22",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/141020184928.jpg,https://napaluchu.waw.pl/pet/011401248/
44154,"0528/14","",cat,Europejska,"14 lat",samiec,"3 kg",wydane adopcja,SM ul. Gorzykowska,"2014-10-29","2014-08-15",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/917.jpg,https://napaluchu.waw.pl/pet/011402207/
44157,"0440/14",Gracja,cat,Europejska,"17 lat",samica,"4 kg",wydane adopcja,ul. Wrzecioo,"2014-10-28","2014-07-25",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/140928190739.JPG,https://napaluchu.waw.pl/pet/011401939/
44159,"0376/14",Alwin,cat,Europejska,"14 lat",samiec,"3 kg",wydane adopcja,SM ul. Grenadierów,"2014-10-26","2014-07-09",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/150913203319.jpg,https://napaluchu.waw.pl/pet/011401738/
44160,"0378/14",Lamia,cat,Europejska,"17 lat",samica,"2 kg",wydane adopcja,Sm z ul Coopera,"2014-10-26","2014-07-09",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/141020193221.jpg,https://napaluchu.waw.pl/pet/011401742/
44162,"0619/14/K",Klarysa,cat,Europejska,"13 lat",samica,"4 kg",wydane adopcja,SM z Fabrycznej,"2014-10-26","2014-09-10",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/141014181702.jpg,https://napaluchu.waw.pl/pet/011402512/
44163,"0661/14",Kalinka,cat,Europejska,"13 lat",samica,"4 kg",wydane adopcja,SM ul. Sosonowa,"2014-10-26","2014-09-23",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/141024191044.JPG,https://napaluchu.waw.pl/pet/011402648/
44165,"0784/14","",cat,Europejska,"10 lat",samica,"1 kg",wydane adopcja,porzucony w Schronisku,"2014-10-26","2014-10-22",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/1147.jpg,https://napaluchu.waw.pl/pet/011403019/
44166,"0785/14","",cat,Europejska,"10 lat",samiec,"1 kg",wydane adopcja,Porzucone w Schronisku,"2014-10-26","2014-10-22",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/1148.jpg,https://napaluchu.waw.pl/pet/011403020/
44167,"0792/14/K","",cat,Europejska,"10 lat",samica,"1 kg",wydane adopcja,# weryfikacja,"2014-10-26","2014-10-24",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011403041.jpg,https://napaluchu.waw.pl/pet/011403041/
44171,"0409/14",Munio,cat,Europejska,"10 lat",samiec,"1 kg",wydane adopcja,ul. Batalionu Pięść.,"2014-10-25","2014-07-18",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/141023223523.JPG,https://napaluchu.waw.pl/pet/011401850/
44172,"0521/14/K",Berta,cat,Europejska,"24 lat",samica,"3 kg",wydane adopcja,ul. Prawnicza.,"2014-10-25","2014-08-13",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/141020192532.jpg,https://napaluchu.waw.pl/pet/011402180/
44173,"0525/14","",cat,Europejska,"10 lat",samiec,"1 kg",wydane adopcja,ul. Dunikowoskiego,"2014-10-25","2014-08-15",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402203.jpg,https://napaluchu.waw.pl/pet/011402203/
44174,"0706/14/K","",cat,Europejska,"13 lat",samica,"3 kg",wydane adopcja,# weryfikacja,"2014-10-25","2014-10-04",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402777.jpg,https://napaluchu.waw.pl/pet/011402777/
44175,"0789/14","",cat,Europejska,"10 lat",samiec,"2 kg",wydane adopcja,ul. Oliwkowa.,"2014-10-25","2014-10-22",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011403026.jpg,https://napaluchu.waw.pl/pet/011403026/
44179,"0803/14/K","",cat,Europejska,"10 lat",samica,"1 kg",wydane adopcja,"","2014-10-25","2014-10-25",https://foto1.napaluchu.waw.pl/nophoto.jpg,https://napaluchu.waw.pl/pet/011403056/
44182,"0495/14","",cat,Europejska,"10 lat",samiec,"1 kg",wydane adopcja,ul. Calineczki,"2014-10-24","2014-08-06",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402092.jpg,https://napaluchu.waw.pl/pet/011402092/
44183,"0502/14",Fircyk,cat,Europejska,"12 lat",samiec,"4 kg",wydane adopcja,ul. Połczyńska.,"2014-10-24","2014-08-09",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/141020182701.jpg,https://napaluchu.waw.pl/pet/011402115/
44184,"0783/14","",cat,Europejska,"10 lat",samica,"1 kg",wydane adopcja,Porzucony w Schronisku,"2014-10-23","2014-10-22",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/1144_mini.jpg,https://napaluchu.waw.pl/pet/011403018/
44185,"0606/14/K","",cat,Europejska,"10 lat",samica,"1 kg",wydane adopcja,ul. Kartograficzna,"2014-10-22","2014-09-06",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402457.jpg,https://napaluchu.waw.pl/pet/011402457/
44190,"0771/14","",cat,Europejska,"10 lat",samica,"1 kg",wydane adopcja,SM ul. Blacharska,"2014-10-20","2014-10-19",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/1124_mini.jpg,https://napaluchu.waw.pl/pet/011402977/
44191,"0772/14","",cat,Europejska,"10 lat",samica,"1 kg",wydane adopcja,SM ul. Blacharska,"2014-10-20","2014-10-19",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/1126.jpg,https://napaluchu.waw.pl/pet/011402978/
44192,"0469/14","",cat,Europejska,"10 lat",samica,"1 kg",wydane adopcja,SM z Krańcowej,"2014-10-19","2014-07-31",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402026.jpg,https://napaluchu.waw.pl/pet/011402026/
44193,"0522/14/K","",cat,Europejska,"11 lat",samica,"2 kg",wydane adopcja,ul. Modlińska.,"2014-10-19","2014-08-13",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402182.jpg,https://napaluchu.waw.pl/pet/011402182/
44195,"0761/14","",cat,Europejska,"11 lat",samica,"3 kg",wydane adopcja,# weryfikacja,"2014-10-19","2014-10-17",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402954.jpg,https://napaluchu.waw.pl/pet/011402954/
44199,"0403/14","",cat,Europejska,"11 lat",samiec,"2 kg",wydane adopcja,ul. Bonifraterska,"2014-10-18","2014-07-17",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/789.jpg,https://napaluchu.waw.pl/pet/011401838/
44200,"0488/14",Sabrina,cat,Europejska,"14 lat",samica,"3 kg",wydane adopcja,ul. rokosowska,"2014-10-18","2014-08-04",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/141013180140.jpg,https://napaluchu.waw.pl/pet/011402073/
44201,"0543/14/K",Kornelia,cat,Europejska,"11 lat",samica,"3 kg",wydane adopcja,ul. Łochowaska,"2014-10-18","2014-08-20",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/141013175326.jpg,https://napaluchu.waw.pl/pet/011402254/
44206,"0656/14","",cat,Burmański,"13 lat",samica,"2 kg",wydane adopcja,pole mokotowskie,"2014-10-17","2014-09-20",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/1038.jpg,https://napaluchu.waw.pl/pet/011402622/
44208,"0427/14","",cat,Europejska,"10 lat",samica,"1 kg",wydane adopcja,SM ul. Batorego,"2014-10-16","2014-07-23",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/813.jpg,https://napaluchu.waw.pl/pet/011401915/
44212,"0564/14",Nokia,cat,Europejska,"14 lat",samica,"3 kg",wydane adopcja,okęcie,"2014-10-13","2014-08-25",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/141013181039.jpg,https://napaluchu.waw.pl/pet/011402305/
44216,"0340/14","",cat,Europejska,"11 lat",samiec,"2 kg",wydane adopcja,"","2014-10-12","2014-06-25",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011401607.jpg,https://napaluchu.waw.pl/pet/011401607/
44217,"0612/14",Aisza,cat,Europejska,"12 lat",samica,"3 kg",wydane adopcja,# weryfikacja,"2014-10-12","2014-09-08",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/141009185552.JPG,https://napaluchu.waw.pl/pet/011402481/
44218,"0630/14",Coccolino,cat,Europejska,"12 lat",samiec,"3 kg",wydane adopcja,ul.Łowicka,"2014-10-12","2014-09-12",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/141009183305.JPG,https://napaluchu.waw.pl/pet/011402537/
44220,"0644/14","",cat,Europejska,"10 lat",samiec,"2 kg",wydane adopcja,ul. Łukowa.,"2014-10-12","2014-09-15",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402578.jpg,https://napaluchu.waw.pl/pet/011402578/
44221,"0649/14","",cat,Europejska,"12 lat",samiec,"4 kg",wydane adopcja,SM z Puszczy Solskiej,"2014-10-12","2014-09-17",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/1029.jpg,https://napaluchu.waw.pl/pet/011402592/
44226,"0513/14/K",Saddie,cat,Europejska,"11 lat",samica,"4 kg",wydane adopcja,ul.Gościeradowska.,"2014-10-11","2014-08-11",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/141011094220.JPG,https://napaluchu.waw.pl/pet/011402160/
44227,"0526/14/K","",cat,Europejska,"14 lat",samiec,"4 kg",wydane adopcja,"","2014-10-11","2014-08-15",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/916.jpg,https://napaluchu.waw.pl/pet/011402205/
44228,"0727/14","",cat,Europejska,"10 lat",samica,"1 kg",wydane adopcja,"","2014-10-11","2014-10-09",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402847.jpg,https://napaluchu.waw.pl/pet/011402847/
44234,"0576/14",Lumia,cat,Europejska,"12 lat",samica,"3 kg",wydane adopcja,SM z Kondratowicza,"2014-10-09","2014-08-29",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/140928192029.JPG,https://napaluchu.waw.pl/pet/011402349/
44236,"0554/14","",cat,Europejska,"10 lat",samiec,"1 kg",wydane adopcja,most siekierkowski,"2014-10-08","2014-08-22",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402279.jpg,https://napaluchu.waw.pl/pet/011402279/
44237,"0618/14",Kocilla,cat,Europejska,"12 lat",samiec,"4 kg",wydane adopcja,SM ul. Kasprowicza,"2014-10-07","2014-09-10",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/1007_mini.jpg,https://napaluchu.waw.pl/pet/011402508/
44238,"0659/14","",cat,Europejska,"24 lat",samiec,"3 kg",wydane adopcja,# weryfikacja,"2014-10-07","2014-09-22",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/140923161344.jpg,https://napaluchu.waw.pl/pet/011402637/
44239,"0263/14",Bafia,cat,Europejska,"14 lat",samica,"4 kg",wydane adopcja,# weryfikacja,"2014-10-05","2014-05-26",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/140804203121.jpg,https://napaluchu.waw.pl/pet/011401288/
44240,"0316/14","",cat,Europejska,"11 lat",samiec,"3 kg",wydane adopcja,"","2014-10-05","2014-06-14",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011401497.jpg,https://napaluchu.waw.pl/pet/011401497/
44241,"0533/14",Pluszon,cat,Europejska,"12 lat",samiec,"4 kg",wydane adopcja,ul.Boremlowska.,"2014-10-05","2014-08-16",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/140928193155.JPG,https://napaluchu.waw.pl/pet/011402222/
44242,"0641/14/K","",cat,Europejska,"10 lat",samica,"2 kg",wydane adopcja,ul. Ludwiki.,"2014-10-05","2014-09-14",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402560.jpg,https://napaluchu.waw.pl/pet/011402560/
44243,"0683/14/K","",cat,Europejska,"10 lat",samica,"1 kg",wydane adopcja,Sm z Fortów Wola,"2014-10-05","2014-09-27",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402693.jpg,https://napaluchu.waw.pl/pet/011402693/
44246,"0133/14",Carmen,cat,Europejska,"19 lat",samica,"4 kg",wydane adopcja,"","2014-10-04","2014-03-22",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/151022190930.jpg,https://napaluchu.waw.pl/pet/011400711/
44248,"0410/14",Rysia,cat,Europejska,"20 lat",samica,"5 kg",wydane adopcja,ze Świetochowskiego,"2014-10-04","2014-07-18",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/140930183630.JPG,https://napaluchu.waw.pl/pet/011401854/
44250,"0538/14",Mario,cat,Europejska,"15 lat",samiec,"7 kg",wydane adopcja,"","2014-10-04","2014-08-18",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/140930184526.JPG,https://napaluchu.waw.pl/pet/011402242/
44251,"0679/14","",cat,Europejska,"10 lat",samica,"1 kg",wydane adopcja,SM ul. Kumaka,"2014-10-04","2014-09-27",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/1067.jpg,https://napaluchu.waw.pl/pet/011402689/
44252,"0681/14","",cat,Europejska,"10 lat",samiec,"1 kg",wydane adopcja,SM ul. Kumaka,"2014-10-04","2014-09-27",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/1069.jpg,https://napaluchu.waw.pl/pet/011402691/
44254,"0491/14",Vader,cat,Europejska,"13 lat",samiec,"3 kg",wydane adopcja,Sm ul. Anielewicza,"2014-10-03","2014-08-06",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/140925203749.jpg,https://napaluchu.waw.pl/pet/011402087/
44255,"0570/14","",cat,Europejska,"10 lat",samiec,"1 kg",wydane adopcja,SM z Kraśnickiej,"2014-10-03","2014-08-26",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/950.jpg,https://napaluchu.waw.pl/pet/011402316/
44256,"0653/14","",cat,Europejska,"16 lat",samica,"4 kg",wydane adopcja,z lecznicy z ul. Umińskiego,"2014-10-03","2014-09-18",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402607.jpg,https://napaluchu.waw.pl/pet/011402607/
44258,"0497/14",Czupurek,cat,Europejska,"23 lat",samiec,"3 kg",wydane adopcja,# weryfikacja,"2014-10-02","2014-08-07",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/140915211608.JPG,https://napaluchu.waw.pl/pet/011402096/
44259,"0651/14","",cat,Europejska,"10 lat",samiec,"1 kg",wydane adopcja,z ul Wróblewskiego,"2014-10-02","2014-09-17",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402598.jpg,https://napaluchu.waw.pl/pet/011402598/
44261,"0632/14","",cat,Europejska,"13 lat",samica,"3 kg",wydane adopcja,ul. Cicha,"2014-10-01","2014-09-13",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402542.jpg,https://napaluchu.waw.pl/pet/011402542/
44262,"0652/14","",cat,Europejska,"10 lat",samica,"1 kg",wydane adopcja,z ul. Wróblewskiego,"2014-10-01","2014-09-17",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402599.jpg,https://napaluchu.waw.pl/pet/011402599/
44264,"0684/14","",cat,Europejska,"10 lat",samica,"1 kg",wydane adopcja,# weryfikacja,"2014-10-01","2014-09-27",https://foto1.napaluchu.waw.pl/nophoto.jpg,https://napaluchu.waw.pl/pet/011402695/
44268,"0650/14",Majkel,cat,Europejska,"10 lat",samiec,"1 kg",wydane adopcja,ul Wiktorska,"2014-09-30","2014-09-17",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011402595_mini.jpg,https://napaluchu.waw.pl/pet/011402595/
44271,"0348/14","",cat,Europejska,"10 lat",samiec,"1 kg",wydane adopcja,"","2014-09-29","2014-06-28",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011401633.jpg,https://napaluchu.waw.pl/pet/011401633/
44272,"0377/14","",cat,Europejska,"12 lat",samica,"2 kg",wydane adopcja,SM ul. Reymonta,"2014-09-28","2014-07-09",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/753.jpg,https://napaluchu.waw.pl/pet/011401740/
44273,"0527/14/K","",cat,Europejska,"10 lat",samica,"2 kg",wydane adopcja,# weryfikacja,"2014-09-28","2014-08-15",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402206.jpg,https://napaluchu.waw.pl/pet/011402206/
44274,"0678/14","",cat,Europejska,"10 lat",samiec,"1 kg",wydane adopcja,SM ul. Kumaka,"2014-09-28","2014-09-27",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/1066.jpg,https://napaluchu.waw.pl/pet/011402688/
44275,"0680/14","",cat,Europejska,"10 lat",samiec,"1 kg",wydane adopcja,SM ul. Kumaka,"2014-09-28","2014-09-27",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/1068.jpg,https://napaluchu.waw.pl/pet/011402690/
44285,"0493/14/K",Morelka,cat,Europejska,"21 lat",samica,"4 kg",wydane adopcja,"","2014-09-23","2014-08-06",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/140915212328.JPG,https://napaluchu.waw.pl/pet/011402089/
44289,"0397/14","",cat,Europejska,"11 lat",samica,"2 kg",wydane adopcja,SM ul. Wschodnia,"2014-09-22","2014-07-16",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/786.jpg,https://napaluchu.waw.pl/pet/011401825/
44290,"0604/14","",cat,Europejska,"10 lat",samica,"1 kg",wydane adopcja,ul. Buńczuk,"2014-09-21","2014-09-06",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402451.jpg,https://napaluchu.waw.pl/pet/011402451/
44294,"0217/14",Litawor,cat,Europejska,"14 lat",samiec,"4 kg",wydane adopcja,ul Puławska,"2014-09-20","2014-05-09",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/140915185109.jpg,https://napaluchu.waw.pl/pet/011401124/
44295,"0228/14",Mefista,cat,Europejska,"18 lat",samica,"3 kg",wydane adopcja,Sm z ul Cichej,"2014-09-20","2014-05-12",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/140909202142.jpg,https://napaluchu.waw.pl/pet/011401161/
44297,"0354/14",Ofelia,cat,Europejska,"12 lat",samica,"3 kg",wydane adopcja,ul. Ludwiki,"2014-09-20","2014-06-29",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/140915185734.jpg,https://napaluchu.waw.pl/pet/011401653/
44298,"0547/14/K","",cat,Europejska,"11 lat",samiec,"3 kg",wydane adopcja,ul. Bartosiewicza.,"2014-09-20","2014-08-20",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402259.jpg,https://napaluchu.waw.pl/pet/011402259/
44299,"0549/14/K",Gogol,cat,Europejska,"14 lat",samiec,"3 kg",wydane adopcja,# weryfikacja,"2014-09-20","2014-08-21",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/140915183451.JPG,https://napaluchu.waw.pl/pet/011402266/
44300,"0655/14","",cat,Europejska,"10 lat",samiec,"1 kg",wydane adopcja,# weryfikacja,"2014-09-20","2014-09-20",https://foto1.napaluchu.waw.pl/nophoto.jpg,https://napaluchu.waw.pl/pet/011402619/
44301,"0429/14","",cat,Europejska,"10 lat",samica,"1 kg",wydane adopcja,SM ul. Batorego,"2014-09-19","2014-07-23",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/815.jpg,https://napaluchu.waw.pl/pet/011401917/
44302,"0539/14","",cat,Norweski leśny,"11 lat",samica,"3 kg",wydane adopcja,"","2014-09-19","2014-08-19",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402245.jpg,https://napaluchu.waw.pl/pet/011402245/
44303,"0573/14/K","",cat,Europejska,"11 lat",samica,"2 kg",wydane adopcja,# weryfikacja,"2014-09-19","2014-08-28",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402343.jpg,https://napaluchu.waw.pl/pet/011402343/
44305,"0638/14","",cat,Europejska,"10 lat",samiec,"2 kg",wydane adopcja,# weryfikacja,"2014-09-16","2014-09-16",https://foto1.napaluchu.waw.pl/nophoto.jpg,https://napaluchu.waw.pl/pet/011402557/
44306,"0271/14/K",Oli,cat,Europejska,"17 lat",samiec,"6 kg",wydane adopcja,SM z Okopowej,"2014-09-15","2014-05-30",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/140731194608.jpg,https://napaluchu.waw.pl/pet/011401329/
44308,"0645/14/K","",cat,Europejska,"11 lat",samiec,"1 kg",wydane adopcja,# weryfikacja,"2014-09-15","2014-09-15",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402579.jpg,https://napaluchu.waw.pl/pet/011402579/
44309,"0646/14","",cat,Europejska,"10 lat",samica,"1 kg",wydane adopcja,# weryfikacja,"2014-09-15","2014-09-15",https://foto1.napaluchu.waw.pl/nophoto.jpg,https://napaluchu.waw.pl/pet/011402580/
44310,"0418/14","",cat,Europejska,"11 lat",samiec,"1 kg",wydane adopcja,ul. Krańcowa,"2014-09-14","2014-07-21",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/803.jpg,https://napaluchu.waw.pl/pet/011401893/
44311,"0445/14","",cat,Europejska,"10 lat",samiec,"2 kg",wydane adopcja,ul. Stągiewna.,"2014-09-14","2014-07-28",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011401964.jpg,https://napaluchu.waw.pl/pet/011401964/
44312,"0455/14","",cat,Europejska,"16 lat",samica,"3 kg",wydane adopcja,sm z ul Puławska,"2014-09-14","2014-07-30",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/140731110156.jpg,https://napaluchu.waw.pl/pet/011401992/
44313,"0569/14","",cat,Europejska,"10 lat",samica,"2 kg",wydane adopcja,SM z Kaliskiej,"2014-09-14","2014-08-26",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/949.jpg,https://napaluchu.waw.pl/pet/011402315/
44314,"0578/14","",cat,Europejska,"13 lat",samiec,"4 kg",wydane adopcja,# weryfikacja,"2014-09-14","2014-08-30",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/970.jpg,https://napaluchu.waw.pl/pet/011402363/
44317,"0349/14/K",Rambol,cat,Europejska,"15 lat",samiec,"4 kg",wydane adopcja,Sm z ul Wirżańskiej,"2014-09-13","2014-06-28",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/140911173814.jpg,https://napaluchu.waw.pl/pet/011401637/
44318,"0472/14","",cat,Europejska,"13 lat",samica,"4 kg",wydane adopcja,SM z Grzybowskiej,"2014-09-13","2014-08-01",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402029.jpg,https://napaluchu.waw.pl/pet/011402029/
44326,"0621/14","",cat,Europejska,"10 lat",samica,"2 kg",wydane adopcja,# weryfikacja,"2014-09-11","2014-09-11",https://foto1.napaluchu.waw.pl/nophoto.jpg,https://napaluchu.waw.pl/pet/011402522/
44327,"0617/14","",cat,Europejska,"10 lat",samiec,"1 kg",wydane adopcja,"","2014-09-10","2014-09-09",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/1004.jpg,https://napaluchu.waw.pl/pet/011402504/
44329,"0608/14","",cat,Europejska,"11 lat",samiec,"1 kg",wydane adopcja,ul.Afrykańska,"2014-09-08","2014-09-08",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402478.jpg,https://napaluchu.waw.pl/pet/011402478/
44332,"0571/14","",cat,Europejska,"10 lat",samiec,"1 kg",wydane adopcja,"","2014-09-07","2014-08-27",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/953.jpg,https://napaluchu.waw.pl/pet/011402320/
44334,"0304/14",Pola,cat,Europejska,"19 lat",samica,"4 kg",wydane adopcja,SM z ul Marszałkowskiej,"2014-09-06","2014-06-09",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/140902103845.JPG,https://napaluchu.waw.pl/pet/011401445/
44335,"0380/14",Derwid,cat,Europejska,"15 lat",samiec,"5 kg",wydane adopcja,SM z ul Kochanowskiego,"2014-09-06","2014-07-10",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/140817160127.jpg,https://napaluchu.waw.pl/pet/011401749/
44336,"0593/14","",cat,Europejska,"10 lat",samiec,"1 kg",wydane adopcja,SM Z UL BOGUSŁAWSKIEGO,"2014-09-06","2014-09-02",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011402410_mini.jpg,https://napaluchu.waw.pl/pet/011402410/
44337,"0596/14","",cat,Europejska,"10 lat",samica,"1 kg",wydane adopcja,Sm z ul Lucerny,"2014-09-06","2014-09-03",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402427.jpg,https://napaluchu.waw.pl/pet/011402427/
44338,"0599/14","",cat,Europejska,"10 lat",samiec,"1 kg",wydane adopcja,ul. Przytyk.,"2014-09-06","2014-09-04",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402430.jpg,https://napaluchu.waw.pl/pet/011402430/
44339,"0448/14","",cat,Europejska,"10 lat",samiec,"1 kg",wydane adopcja,ul. Gierdziejewskiego.,"2014-09-05","2014-07-28",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011401967.jpg,https://napaluchu.waw.pl/pet/011401967/
44341,"0322/14/K",Chmurka,cat,Europejska,"13 lat",samica,"3 kg",wydane adopcja,"","2014-09-04","2014-06-18",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/140902112529.jpg,https://napaluchu.waw.pl/pet/011401532/
44345,"0162/14/K",Minu,cat,Europejska,"13 lat",samica,"4 kg",wydane adopcja,"","2014-09-03","2014-04-10",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/140731194059.JPG,https://napaluchu.waw.pl/pet/011400882/
44346,"0586/14/K","",cat,Europejska,"10 lat",samiec,"1 kg",wydane adopcja,ul.Al. Solidarności.,"2014-09-03","2014-09-02",https://foto1.napaluchu.waw.pl/nophoto.jpg,https://napaluchu.waw.pl/pet/011402397/
44347,"0587/14","",cat,Europejska,"10 lat",samica,"1 kg",wydane adopcja,Al. Niepodległości.,"2014-09-03","2014-09-02",https://foto1.napaluchu.waw.pl/nophoto.jpg,https://napaluchu.waw.pl/pet/011402398/
44348,"0310/14/K","",cat,Europejska,"12 lat",samica,"4 kg",wydane adopcja,# weryfikacja,"2014-09-02","2014-06-12",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011401475.jpg,https://napaluchu.waw.pl/pet/011401475/
44354,"0563/14","",cat,Europejska,"10 lat",samica,"1 kg",wydane adopcja,"","2014-08-31","2014-08-24",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011402302.jpg,https://napaluchu.waw.pl/pet/011402302/
44356,"0181/14/K",Dexter,cat,Europejska,"13 lat",samiec,"4 kg",wydane adopcja,"","2014-08-30","2014-04-19",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/140610172030.JPG,https://napaluchu.waw.pl/pet/011400946/
